scrape_time,page_date,page_hour,bay_id,bay_name,lat,lon,jellyfish_lab,jellyfish_lab2,jellyfish_icon,jellyfish_list
2023-10-12 07:27:14.250063,12/10/2023,09:00,0,Platja Gran,42.427199628058,3.1607680066534,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:20.885869,12/10/2023,09:00,3,Platja de Grifeu,42.381122572465,3.155852154311,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:22.597278,12/10/2023,09:00,4,Platja del Port,42.371389834866,3.1603341080741,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:28.646385,12/10/2023,09:00,7,Platja del Port de la Vall,42.343017800844,3.1860476518737,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:31.054727,12/10/2023,09:00,8,Platja del Port de la Selva,42.336064685865,3.2022324515734,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:36.477280,12/10/2023,09:00,11,Platja d'en Ros,42.284555920494,3.2877098066108,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:38.606005,12/10/2023,09:00,12,Platja Gran,42.288577711645,3.2783761325292,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:41.331252,12/10/2023,09:00,13,Platja es Llané Gran,42.284387572183,3.2755801750091,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:46.094049,12/10/2023,09:00,15,Platja de l'Almadrava,42.240751820077,3.2073699212645,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:47.929308,12/10/2023,09:00,16,Platja de Canyelles Petites,42.247093292781,3.1965417444188,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:49.674242,12/10/2023,09:00,17,Platja dels Palangrers,42.250548996256,3.1817995255545,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:51.372149,12/10/2023,09:00,18,Platja de la Punta,42.259434612085,3.1783333092279,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:54.213741,12/10/2023,09:00,20,Platja del Rastrell - Nova,42.264444593098,3.1707692709824,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:57.076481,12/10/2023,09:00,22,Platja de Santa Margarida  - Salatar,42.261253114072,3.1539925579586,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:27:58.852397,12/10/2023,09:00,23,Platja de la Rubina,42.251760933133,3.1395920353183,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:28:00.935878,12/10/2023,09:00,24,Platja d'Empuriabrava,42.237464998368,3.1266286044584,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:28:05.609896,12/10/2023,09:00,27,Platja  Can Sopa- la Gola,42.188837944827,3.1110541681406,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:28:11.712825,12/10/2023,09:00,32,Platja cal Cristià - Cortal de la Vila,42.162258112747,3.11307772045,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:28:13.427731,12/10/2023,09:00,33,Platja del Cortal de la Devesa,42.155599630417,3.1158256368126,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:28:16.140084,12/10/2023,09:00,35,Platja del Moll Grec,42.137970096999,3.1196657924795,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-10-12 07:28:17.758337,12/10/2023,09:00,36,Platja de les Muscleres,42.133824742521,3.121932809189,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
